target_chembl_id,target_organism,target_pref_name,molecule_chembl_id,molecule_pref_name,pchembl_value,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id
CHEMBL364,Plasmodium falciparum,Plasmodium falciparum,CHEMBL129795,ISOLIQUIRITIGENIN,5.00,IC50,=,10000.0,nM,CHEMBL1267250
CHEMBL364,Plasmodium falciparum,Plasmodium falciparum,CHEMBL129795,ISOLIQUIRITIGENIN,5.00,IC50,=,10000.0,nM,CHEMBL1267251
CHEMBL6135,Influenza A virus,Neuraminidase,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,=,3.42,ug.mL-1,CHEMBL1645796
CHEMBL6135,Influenza A virus,Neuraminidase,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,=,3.48,ug.mL-1,CHEMBL1645795
CHEMBL6135,Influenza A virus,Neuraminidase,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,=,8.41,ug.mL-1,CHEMBL1645794
CHEMBL6135,Influenza A virus,Neuraminidase,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,=,9.69,ug.mL-1,CHEMBL1645797
CHEMBL6135,Influenza A virus,Neuraminidase,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,=,10.56,ug.mL-1,CHEMBL1645798
CHEMBL5189,Clostridium perfringens,Sialidase,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,=,11.28,ug.mL-1,CHEMBL1645800
CHEMBL612545,,Unchecked,CHEMBL129795,ISOLIQUIRITIGENIN,5.32,IC50,=,4800.0,nM,CHEMBL1648149
CHEMBL3879801,,NON-PROTEIN TARGET,CHEMBL129795,ISOLIQUIRITIGENIN,4.17,IC50,=,68000.0,nM,CHEMBL1804861
CHEMBL3879801,,NON-PROTEIN TARGET,CHEMBL129795,ISOLIQUIRITIGENIN,4.32,IC50,=,48000.0,nM,CHEMBL1804862
CHEMBL392,Homo sapiens,A549,CHEMBL129795,ISOLIQUIRITIGENIN,4.07,IC50,=,85000.0,nM,CHEMBL1804863
CHEMBL390,Homo sapiens,PC-3,CHEMBL129795,ISOLIQUIRITIGENIN,4.00,IC50,=,99000.0,nM,CHEMBL1804864
CHEMBL614919,Homo sapiens,SK-MEL-28,CHEMBL129795,ISOLIQUIRITIGENIN,4.12,IC50,=,75000.0,nM,CHEMBL1804865
CHEMBL614721,Homo sapiens,LoVo,CHEMBL129795,ISOLIQUIRITIGENIN,4.24,IC50,=,57000.0,nM,CHEMBL1804866
CHEMBL1900,Homo sapiens,Aldose reductase,CHEMBL129795,ISOLIQUIRITIGENIN,6.50,IC50,=,320.0,nM,CHEMBL1942674
CHEMBL391,Chlorocebus aethiops,Vero,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,=,31.25,ug.mL-1,CHEMBL1943088
CHEMBL612545,,Unchecked,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,=,141000.0,nM,CHEMBL2169242
CHEMBL612545,,Unchecked,CHEMBL129795,ISOLIQUIRITIGENIN,5.06,IC50,=,8800.0,nM,CHEMBL2169241
CHEMBL4822,Homo sapiens,Beta-secretase 1,CHEMBL129795,ISOLIQUIRITIGENIN,4.48,IC50,=,33000.0,nM,CHEMBL3071786
CHEMBL2622,Rattus norvegicus,Aldose reductase,CHEMBL129795,ISOLIQUIRITIGENIN,6.40,IC50,=,400.0,nM,CHEMBL3075343
CHEMBL3879801,,NON-PROTEIN TARGET,CHEMBL129795,ISOLIQUIRITIGENIN,4.14,IC50,=,72000.0,nM,CHEMBL2399681
CHEMBL612545,,Unchecked,CHEMBL129795,ISOLIQUIRITIGENIN,4.73,IC50,=,18600.0,nM,CHEMBL2411728
CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,CHEMBL129795,ISOLIQUIRITIGENIN,4.71,IC50,=,19700.0,nM,CHEMBL2411729
CHEMBL2993,Rattus norvegicus,Monoamine oxidase B,CHEMBL129795,ISOLIQUIRITIGENIN,4.33,IC50,=,47200.0,nM,CHEMBL2421973
CHEMBL3358,Rattus norvegicus,Monoamine oxidase A,CHEMBL129795,ISOLIQUIRITIGENIN,4.86,IC50,=,13900.0,nM,CHEMBL2421974
CHEMBL2095157,Rattus norvegicus,Cyclooxygenase,CHEMBL129795,ISOLIQUIRITIGENIN,4.46,IC50,=,35000.0,nM,CHEMBL2434496
CHEMBL312,Rattus norvegicus,Arachidonate 5-lipoxygenase,CHEMBL129795,ISOLIQUIRITIGENIN,4.46,IC50,=,35000.0,nM,CHEMBL2434497
CHEMBL3879801,,NON-PROTEIN TARGET,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,>,30000.0,nM,CHEMBL3102680
CHEMBL2094258,Homo sapiens,Nuclear factor NF-kappa-B complex,CHEMBL129795,ISOLIQUIRITIGENIN,4.50,IC50,=,32000.0,nM,CHEMBL3269909
CHEMBL385,Homo sapiens,K562,CHEMBL129795,ISOLIQUIRITIGENIN,4.53,IC50,=,29270.0,nM,CHEMBL3412606
CHEMBL613979,Homo sapiens,HUVEC,CHEMBL129795,ISOLIQUIRITIGENIN,4.38,IC50,=,41170.0,nM,CHEMBL3412607
CHEMBL612545,,Unchecked,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,>,100000.0,nM,CHEMBL3620092
CHEMBL387,Homo sapiens,MCF7,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,>,10000.0,nM,CHEMBL3784400
CHEMBL400,Homo sapiens,MDA-MB-231,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,>,10000.0,nM,CHEMBL3784401
CHEMBL3358,Rattus norvegicus,Monoamine oxidase A,CHEMBL129795,ISOLIQUIRITIGENIN,4.76,IC50,=,17300.0,nM,CHEMBL3858832
CHEMBL614139,Homo sapiens,PANC-1,CHEMBL129795,ISOLIQUIRITIGENIN,5.48,IC50,=,3300.0,nM,CHEMBL4022049
CHEMBL4822,Homo sapiens,Beta-secretase 1,CHEMBL129795,ISOLIQUIRITIGENIN,4.29,IC50,=,51500.0,nM,CHEMBL4022367
CHEMBL3649,Bos taurus,Xanthine dehydrogenase,CHEMBL129795,ISOLIQUIRITIGENIN,4.33,IC50,=,47300.0,nM,CHEMBL4044308
CHEMBL612545,,Unchecked,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,=,287000.0,nM,CHEMBL4044313
CHEMBL614781,Mus musculus,BV-2,CHEMBL129795,ISOLIQUIRITIGENIN,,IC50,>,100000.0,nM,CHEMBL4047079
CHEMBL612545,,Unchecked,CHEMBL129795,ISOLIQUIRITIGENIN,4.88,IC50,=,13200.0,nM,CHEMBL4050039
CHEMBL2789,Homo sapiens,Estradiol 17-beta-dehydrogenase 2,CHEMBL129795,ISOLIQUIRITIGENIN,6.44,IC50,=,360.0,nM,CHEMBL4178552
CHEMBL3181,Homo sapiens,Estradiol 17-beta-dehydrogenase 1,CHEMBL129795,ISOLIQUIRITIGENIN,5.55,IC50,=,2830.0,nM,CHEMBL4178554
CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,CHEMBL129795,ISOLIQUIRITIGENIN,5.42,IC50,=,3800.0,nM,CHEMBL4178558
CHEMBL206,Homo sapiens,Estrogen receptor alpha,CHEMBL129795,ISOLIQUIRITIGENIN,5.73,IC50,=,1870.0,nM,CHEMBL4178559
CHEMBL242,Homo sapiens,Estrogen receptor beta,CHEMBL129795,ISOLIQUIRITIGENIN,6.57,IC50,=,269.0,nM,CHEMBL4178560
CHEMBL1741208,Homo sapiens,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL129795,ISOLIQUIRITIGENIN,5.81,IC50,=,1540.0,nM,CHEMBL4221123
CHEMBL364,Plasmodium falciparum,Plasmodium falciparum,CHEMBL253896,XANTHOHUMOL,5.09,IC50,=,8200.0,nM,CHEMBL923839
CHEMBL364,Plasmodium falciparum,Plasmodium falciparum,CHEMBL253896,XANTHOHUMOL,4.62,IC50,=,24000.0,nM,CHEMBL923840
CHEMBL399,Homo sapiens,HeLa,CHEMBL253896,XANTHOHUMOL,5.03,IC50,=,9400.0,nM,CHEMBL983405
CHEMBL612557,Mus musculus,RAW264.7,CHEMBL253896,XANTHOHUMOL,5.08,IC50,=,8300.0,nM,CHEMBL969179
CHEMBL399,Homo sapiens,HeLa,CHEMBL253896,XANTHOHUMOL,5.03,IC50,=,9400.0,nM,CHEMBL988380
CHEMBL3879801,,NON-PROTEIN TARGET,CHEMBL253896,XANTHOHUMOL,4.82,IC50,=,15000.0,nM,CHEMBL1101090
CHEMBL612545,,Unchecked,CHEMBL253896,XANTHOHUMOL,4.46,IC50,=,35000.0,nM,CHEMBL1101097
CHEMBL399,Homo sapiens,HeLa,CHEMBL253896,XANTHOHUMOL,5.03,IC50,=,9400.0,nM,CHEMBL1167883
CHEMBL2534,Homo sapiens,3-phosphoinositide dependent protein kinase-1,CHEMBL253896,XANTHOHUMOL,5.18,IC50,=,6600.0,nM,CHEMBL2039412
CHEMBL299,Homo sapiens,Protein kinase C alpha,CHEMBL253896,XANTHOHUMOL,,IC50,>,100000.0,nM,CHEMBL2039490
CHEMBL3920,Homo sapiens,Protein kinase C theta,CHEMBL253896,XANTHOHUMOL,,IC50,>,100000.0,nM,CHEMBL2039491
CHEMBL3879801,,NON-PROTEIN TARGET,CHEMBL253896,XANTHOHUMOL,4.94,IC50,=,11400.0,nM,CHEMBL2157357
CHEMBL384,Homo sapiens,HT-29,CHEMBL253896,XANTHOHUMOL,4.04,IC50,=,91310.0,nM,CHEMBL2344588
CHEMBL390,Homo sapiens,PC-3,CHEMBL253896,XANTHOHUMOL,4.97,IC50,=,10670.0,nM,CHEMBL2344590
CHEMBL387,Homo sapiens,MCF7,CHEMBL253896,XANTHOHUMOL,4.96,IC50,=,10950.0,nM,CHEMBL2344589
CHEMBL3879801,,NON-PROTEIN TARGET,CHEMBL253896,XANTHOHUMOL,5.70,IC50,=,1980.0,nM,CHEMBL2344592
CHEMBL384,Homo sapiens,HT-29,CHEMBL253896,XANTHOHUMOL,4.04,IC50,=,91310.0,nM,CHEMBL2352680
CHEMBL390,Homo sapiens,PC-3,CHEMBL253896,XANTHOHUMOL,4.97,IC50,=,10670.0,nM,CHEMBL2352681
CHEMBL387,Homo sapiens,MCF7,CHEMBL253896,XANTHOHUMOL,4.96,IC50,=,10950.0,nM,CHEMBL2352922
CHEMBL613712,,Radical scavenging activity,CHEMBL253896,XANTHOHUMOL,5.70,IC50,=,1980.0,nM,CHEMBL2352679
CHEMBL3879801,,NON-PROTEIN TARGET,CHEMBL253896,XANTHOHUMOL,4.94,IC50,=,11400.0,nM,CHEMBL3365634
CHEMBL612545,,Unchecked,CHEMBL253896,XANTHOHUMOL,5.06,IC50,=,8800.0,nM,CHEMBL3411613
CHEMBL395,Homo sapiens,HepG2,CHEMBL253896,XANTHOHUMOL,4.46,IC50,=,35000.0,nM,CHEMBL3418925
CHEMBL399,Homo sapiens,HeLa,CHEMBL253896,XANTHOHUMOL,4.39,IC50,=,40400.0,nM,CHEMBL3418924
CHEMBL392,Homo sapiens,A549,CHEMBL253896,XANTHOHUMOL,4.52,IC50,=,30500.0,nM,CHEMBL3418923
CHEMBL2096978,Homo sapiens,Thioredoxin reductase,CHEMBL253896,XANTHOHUMOL,,IC50,>,40000.0,nM,CHEMBL3418935
CHEMBL215,Homo sapiens,Arachidonate 5-lipoxygenase,CHEMBL253896,XANTHOHUMOL,5.68,IC50,=,2100.0,nM,CHEMBL3815922
CHEMBL215,Homo sapiens,Arachidonate 5-lipoxygenase,CHEMBL253896,XANTHOHUMOL,5.54,IC50,=,2900.0,nM,CHEMBL3815925
CHEMBL612545,,Unchecked,CHEMBL253896,XANTHOHUMOL,5.45,IC50,=,3550.0,nM,CHEMBL3992737
CHEMBL614781,Mus musculus,BV-2,CHEMBL253896,XANTHOHUMOL,5.10,IC50,=,7920.0,nM,CHEMBL4136418
CHEMBL4296522,,VSMC,CHEMBL253896,XANTHOHUMOL,5.46,IC50,=,3490.0,nM,CHEMBL4191676
CHEMBL612545,,Unchecked,CHEMBL253896,XANTHOHUMOL,4.76,IC50,=,17500.0,nM,CHEMBL4193675
CHEMBL614649,Homo sapiens,Ishikawa,CHEMBL253896,XANTHOHUMOL,5.38,IC50,=,4200.0,nM,CHEMBL4193673
CHEMBL614526,Homo sapiens,BGC-823,CHEMBL253896,XANTHOHUMOL,5.11,IC50,=,7800.0,nM,CHEMBL4254217
CHEMBL614909,Homo sapiens,SGC-7901,CHEMBL253896,XANTHOHUMOL,5.00,IC50,=,10000.0,nM,CHEMBL4254218
CHEMBL396,Homo sapiens,NCI-H460,CHEMBL253896,XANTHOHUMOL,5.16,IC50,=,6900.0,nM,CHEMBL4254219
CHEMBL396,Homo sapiens,NCI-H460,CHEMBL253896,XANTHOHUMOL,5.12,IC50,=,7500.0,nM,CHEMBL4263666
CHEMBL392,Homo sapiens,A549,CHEMBL253896,XANTHOHUMOL,4.92,IC50,=,11900.0,nM,CHEMBL4263667
CHEMBL614348,Homo sapiens,NCI-H1975,CHEMBL253896,XANTHOHUMOL,4.89,IC50,=,13000.0,nM,CHEMBL4263668
CHEMBL612545,,Unchecked,CHEMBL83159,,4.51,IC50,=,31000.0,nM,CHEMBL995888
CHEMBL3318,Agaricus bisporus,Tyrosinase,CHEMBL83159,,,IC50,=,420000.0,nM,CHEMBL1100455
CHEMBL1929,Homo sapiens,Xanthine dehydrogenase,CHEMBL83159,,,IC50,=,13.8,ug.mL-1,CHEMBL2051344
CHEMBL3155,Homo sapiens,Serotonin 7 (5-HT7) receptor,CHEMBL249592,Z-butylidenephthalide,,IC50,=,126600.0,nM,CHEMBL977663
CHEMBL5011,Rattus norvegicus,Transient receptor potential cation channel subfamily M member 8,CHEMBL249592,Z-butylidenephthalide,,IC50,=,153300.0,nM,CHEMBL2433968
CHEMBL5011,Rattus norvegicus,Transient receptor potential cation channel subfamily M member 8,CHEMBL249592,Z-butylidenephthalide,,IC50,=,140700.0,nM,CHEMBL2433969
CHEMBL5160,Rattus norvegicus,Transient receptor potential cation channel subfamily A member 1,CHEMBL249592,Z-butylidenephthalide,4.35,IC50,=,44500.0,nM,CHEMBL2433972
CHEMBL6007,Homo sapiens,Transient receptor potential cation channel subfamily A member 1,CHEMBL249592,Z-butylidenephthalide,4.64,IC50,=,23000.0,nM,CHEMBL2433975
CHEMBL385,Homo sapiens,K562,CHEMBL3126829,,,IC50,=,20.2,ug.mL-1,CHEMBL3131413
CHEMBL383,Homo sapiens,HL-60,CHEMBL3126829,,,IC50,=,16.0,ug.mL-1,CHEMBL3131414
CHEMBL384,Homo sapiens,HT-29,CHEMBL3126829,,,IC50,=,22.6,ug.mL-1,CHEMBL3131415
CHEMBL614733,Homo sapiens,NCI-H292,CHEMBL3126829,,,IC50,=,11.3,ug.mL-1,CHEMBL3131610
CHEMBL387,Homo sapiens,MCF7,CHEMBL3126829,,,IC50,=,60.0,ug.mL-1,CHEMBL3131611
CHEMBL2331065,Homo sapiens,Alpha-ketoglutarate-dependent dioxygenase FTO,CHEMBL347285,,,IC50,>,1000000.0,nM,CHEMBL2344107
CHEMBL5160,Rattus norvegicus,Transient receptor potential cation channel subfamily A member 1,CHEMBL452683,NEROL,,IC50,>,100000.0,nM,CHEMBL3389506
CHEMBL5011,Rattus norvegicus,Transient receptor potential cation channel subfamily M member 8,CHEMBL452683,NEROL,,IC50,>,100000.0,nM,CHEMBL3389509
CHEMBL4794,Homo sapiens,Vanilloid receptor,CHEMBL452683,NEROL,,IC50,>,100000.0,nM,CHEMBL3389512
CHEMBL385,Homo sapiens,K562,CHEMBL105424,,,IC50,>,100000.0,nM,CHEMBL705007
CHEMBL613979,Homo sapiens,HUVEC,CHEMBL304461,,,IC50,>,50.0,ug.mL-1,CHEMBL698866
CHEMBL614781,Mus musculus,BV-2,CHEMBL304461,,4.69,IC50,=,20300.0,nM,CHEMBL4151481
CHEMBL612545,,Unchecked,CHEMBL3186705,,,IC50,=,203000.0,nM,CHEMBL4258037
CHEMBL4295565,Vesicular stomatitis Indiana virus (strain San Juan) (VSIV),Glycoprotein,CHEMBL3186705,,,IC50,>,650000.0,nM,CHEMBL4258038
CHEMBL612610,Influenza A virus (A/Puerto Rico/8/1934(H1N1)),Influenza A virus (A/PR/8/34(H1N1)),CHEMBL3186705,,,IC50,=,155800.0,nM,CHEMBL4262058
CHEMBL612545,,Unchecked,CHEMBL446299,NOOTKATONE,4.47,IC50,=,34000.0,nM,CHEMBL942482
CHEMBL2096684,Rattus norvegicus,Vanilloid receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL818743
CHEMBL221,Homo sapiens,Cyclooxygenase-1,CHEMBL294199,CAPSAICIN,5.42,IC50,=,3800.0,nM,CHEMBL1008496
CHEMBL5102,Rattus norvegicus,Vanilloid receptor,CHEMBL294199,CAPSAICIN,7.72,IC50,=,19.0,nM,CHEMBL1293061
CHEMBL220,Homo sapiens,Acetylcholinesterase,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909212
CHEMBL226,Homo sapiens,Adenosine A1 receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909213
CHEMBL251,Homo sapiens,Adenosine A2a receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909214
CHEMBL256,Homo sapiens,Adenosine A3 receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909215
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909084
CHEMBL319,Rattus norvegicus,Alpha-1a adrenergic receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909085
CHEMBL315,Rattus norvegicus,Alpha-1b adrenergic receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909086
CHEMBL223,Homo sapiens,Alpha-1d adrenergic receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909087
CHEMBL1867,Homo sapiens,Alpha-2a adrenergic receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909088
CHEMBL1942,Homo sapiens,Alpha-2b adrenergic receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909089
CHEMBL1916,Homo sapiens,Alpha-2c adrenergic receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909090
CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909091
CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909092
CHEMBL246,Homo sapiens,Beta-3 adrenergic receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909093
CHEMBL222,Homo sapiens,Norepinephrine transporter,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909094
CHEMBL2622,Rattus norvegicus,Aldose reductase,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909095
CHEMBL4607,Homo sapiens,Angiotensin II type 2 (AT-2) receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909096
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909097
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909098
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909099
CHEMBL3157,Homo sapiens,Bradykinin B2 receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909100
CHEMBL1832,Homo sapiens,Calcitonin receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909101
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909102
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909103
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909121
CHEMBL218,Homo sapiens,Cannabinoid CB1 receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909122
CHEMBL205,Homo sapiens,Carbonic anhydrase II,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909123
CHEMBL4015,Homo sapiens,C-C chemokine receptor type 2,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909124
CHEMBL2414,Homo sapiens,C-C chemokine receptor type 4,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909125
CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909126
CHEMBL4029,Homo sapiens,Interleukin-8 receptor A,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909127
CHEMBL2434,Homo sapiens,Interleukin-8 receptor B,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909128
CHEMBL1901,Homo sapiens,Cholecystokinin A receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909129
CHEMBL221,Homo sapiens,Cyclooxygenase-1,CHEMBL294199,CAPSAICIN,5.81,IC50,=,1551.0,nM,CHEMBL1909130
CHEMBL230,Homo sapiens,Cyclooxygenase-2,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909131
CHEMBL3356,Homo sapiens,Cytochrome P450 1A2,CHEMBL294199,CAPSAICIN,5.52,IC50,=,3000.0,nM,CHEMBL1909132
CHEMBL5282,Homo sapiens,Cytochrome P450 2A6,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909133
CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909134
CHEMBL3397,Homo sapiens,Cytochrome P450 2C9,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909135
CHEMBL289,Homo sapiens,Cytochrome P450 2D6,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909136
CHEMBL5281,Homo sapiens,Cytochrome P450 2E1,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909137
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909138
CHEMBL2056,Homo sapiens,Dopamine D1 receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909139
CHEMBL217,Homo sapiens,Dopamine D2 receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909140
CHEMBL234,Homo sapiens,Dopamine D3 receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909141
CHEMBL219,Homo sapiens,Dopamine D4 receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909142
CHEMBL238,Homo sapiens,Dopamine transporter,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909143
CHEMBL252,Homo sapiens,Endothelin receptor ET-A,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909144
CHEMBL206,Homo sapiens,Estrogen receptor alpha,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909145
CHEMBL242,Homo sapiens,Estrogen receptor beta,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909146
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909147
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909148
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909149
CHEMBL2034,Homo sapiens,Glucocorticoid receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909150
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909151
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909152
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909153
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909154
CHEMBL3392921,Rattus norvegicus,Glycine receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909155
CHEMBL231,Homo sapiens,Histamine H1 receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909156
CHEMBL1941,Homo sapiens,Histamine H2 receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909157
CHEMBL402,Homo sapiens,HMG-CoA reductase,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909158
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909159
CHEMBL5486,Rattus norvegicus,Insulin receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909160
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909161
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909162
CHEMBL1909043,Cavia porcellus,Leukotriene C4 synthase,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909163
CHEMBL1798,Homo sapiens,Cysteinyl leukotriene receptor 1,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909164
CHEMBL4358,Oryctolagus cuniculus,Arachidonate 15-lipoxygenase,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909165
CHEMBL4644,Homo sapiens,Melanocortin receptor 3,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909166
CHEMBL259,Homo sapiens,Melanocortin receptor 4,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909167
CHEMBL4608,Homo sapiens,Melanocortin receptor 5,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909168
CHEMBL1951,Homo sapiens,Monoamine oxidase A,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909169
CHEMBL216,Homo sapiens,Muscarinic acetylcholine receptor M1,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909170
CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909171
CHEMBL245,Homo sapiens,Muscarinic acetylcholine receptor M3,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909172
CHEMBL1821,Homo sapiens,Muscarinic acetylcholine receptor M4,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909173
CHEMBL2035,Homo sapiens,Muscarinic acetylcholine receptor M5,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909174
CHEMBL4777,Homo sapiens,Neuropeptide Y receptor type 1,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909175
CHEMBL4018,Homo sapiens,Neuropeptide Y receptor type 2,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909176
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909177
CHEMBL3048,Rattus norvegicus,"Nitric-oxide synthase, brain",CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909178
CHEMBL3464,Mus musculus,"Nitric oxide synthase, inducible",CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909179
CHEMBL236,Homo sapiens,Delta opioid receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909180
CHEMBL237,Homo sapiens,Kappa opioid receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909181
CHEMBL233,Homo sapiens,Mu opioid receptor,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909182
CHEMBL612545,,Unchecked,CHEMBL294199,CAPSAICIN,,IC50,,,,CHEMBL1909183
